x,y,label,relevant
-5.32539701461792,-11.670599937438965,grass,False
-13.234882354736328,-21.466388702392578,grass,False
-6.54409646987915,-12.749700546264648,grass,False
-6.9125471115112305,3.4979920387268066,grass,False
-13.34428882598877,-10.864895820617676,grass,False
-8.439740180969238,-15.738077163696289,grass,False
-9.019064903259277,-25.99527359008789,grass,False
6.07659912109375,17.611873626708984,grass,False
-6.41914701461792,-16.627071380615234,grass,False
-5.5358991622924805,-1.8683291673660278,grass,False
-9.0376615524292,-24.844253540039062,grass,False
-12.814874649047852,-21.238445281982422,grass,False
-3.6497750282287598,-5.498241424560547,grass,False
-2.827855110168457,-12.700874328613281,grass,False
-6.545464038848877,2.044847011566162,grass,False
-16.095964431762695,-17.931106567382812,grass,False
-7.069967269897461,-24.7470645904541,grass,False
-5.218109130859375,-9.063735961914062,grass,False
-13.755674362182617,-13.904510498046875,grass,False
-12.470230102539062,-11.93517780303955,grass,False
-3.3207058906555176,-23.525291442871094,grass,False
-9.11363410949707,-17.88787841796875,grass,False
-11.36506462097168,-18.825969696044922,grass,False
-7.687809944152832,-26.934518814086914,grass,False
-14.155486106872559,-21.28849220275879,grass,False
-4.91133451461792,-26.626127243041992,grass,False
-12.5997314453125,-15.56748104095459,grass,False
0.6019884943962097,1.2720317840576172,grass,False
-6.554579734802246,-5.800844669342041,grass,False
-4.904572486877441,-27.754226684570312,grass,False
-6.894318103790283,-26.51275062561035,grass,False
-13.329920768737793,-13.073729515075684,grass,False
-2.256340265274048,-4.05173921585083,grass,False
23.310401916503906,10.326264381408691,grass,False
-4.428588390350342,6.428559303283691,grass,False
3.7009565830230713,19.936721801757812,grass,False
-11.044783592224121,-11.477163314819336,grass,False
-2.0038230419158936,8.73633861541748,grass,False
-5.714571952819824,-28.456281661987305,grass,False
-15.874004364013672,-16.778430938720703,grass,False
-13.614480018615723,-21.980030059814453,grass,False
-4.956874847412109,-15.08210563659668,grass,False
-8.020608901977539,-17.143577575683594,grass,False
-7.929548740386963,-19.68203353881836,grass,False
-8.035553932189941,-21.98761558532715,grass,False
-10.006904602050781,-27.02075958251953,grass,False
-4.507272243499756,-4.316379547119141,grass,False
-2.59722638130188,-23.879192352294922,grass,False
-6.994263172149658,-14.306140899658203,grass,False
-3.7859137058258057,-22.160186767578125,grass,False
-1.9557350873947144,17.81612777709961,live grass,False
-6.42990255355835,-1.798295497894287,live grass,False
-0.7432764768600464,-7.917717456817627,live grass,False
1.6269328594207764,-6.146269798278809,live grass,False
2.899932861328125,-15.619858741760254,live grass,False
-8.15821361541748,-8.183238983154297,live grass,False
-6.4601874351501465,3.348029375076294,live grass,False
-5.899019241333008,2.4920010566711426,live grass,False
0.7735703587532043,-0.889051079750061,live grass,False
-6.09517765045166,-8.344411849975586,live grass,False
-1.932365894317627,-7.064333915710449,live grass,False
-1.1140471696853638,-0.7419124841690063,live grass,False
-2.8555145263671875,-1.5132181644439697,live grass,False
-0.938726007938385,0.2547362446784973,live grass,False
0.1964326649904251,16.232454299926758,live grass,False
-0.8989388346672058,-6.532465934753418,live grass,False
-0.5365620851516724,-3.469834566116333,live grass,False
-0.7315862774848938,-6.804812908172607,live grass,False
-0.18468491733074188,-2.779836654663086,live grass,False
-8.19020938873291,-4.295262336730957,live grass,False
3.9524600505828857,9.305569648742676,live grass,False
1.7224260568618774,-5.975711822509766,live grass,False
-3.9033777713775635,-0.8753907084465027,live grass,False
3.8457624912261963,8.823509216308594,live grass,False
-5.712640285491943,-7.680476665496826,live grass,False
0.7959752082824707,-7.641585826873779,live grass,False
-7.753795623779297,-5.221194744110107,live grass,False
-1.3653054237365723,-1.7514935731887817,live grass,False
2.3385331630706787,-6.484426498413086,live grass,False
-10.474550247192383,-10.471869468688965,live grass,False
6.858529567718506,8.629732131958008,live grass,False
6.6595330238342285,7.807690620422363,live grass,False
-4.521783828735352,-7.434453010559082,live grass,False
6.828364372253418,8.683002471923828,live grass,False
-7.969571113586426,-8.102011680603027,live grass,False
4.454005241394043,-3.098339319229126,live grass,False
-1.45427668094635,15.967107772827148,live grass,False
8.624378204345703,11.518386840820312,live grass,False
10.684682846069336,7.279533863067627,live grass,False
-4.516297340393066,-8.078256607055664,live grass,False
5.677440643310547,3.9598820209503174,live grass,False
-1.7153041362762451,16.238510131835938,live grass,False
-7.883856773376465,-6.475153923034668,live grass,False
3.820664644241333,-3.187206745147705,live grass,False
20.23929786682129,17.43279457092285,live grass,False
0.4512198567390442,-4.552370071411133,live grass,False
